matter_id,matter_type,matter_subtype,jurisdiction,firm_tier,client_type,deal_value_hkd,document_volume,complexity_score,party_count,cross_border_flag,partner_rate_hkd,associate_rate_hkd,partner_hours,associate_hours,total_hours,stage_count,stage_names,stage_partner_hours,stage_associate_hours,stage_costs,total_cost_hkd,predicted_cost_hkd,billed_amount_hkd,realization_rate,cost_variance_pct,scope_creep_flag,scope_creep_pct,duration_days,outcome,billing_model,prc_cost_estimate_cny,data_source
cd1f41e3-2750-5cb2-8334-fab629194473,IP/Technology,IP Ownership Dispute,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,SOE,,283,3,5,TRUE,6325.47,2791.92,30.7952,65.8169,96.6121,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[5.8284, 6.9019, 8.8492, 5.2366, 3.9791]","[7.2018, 11.2092, 18.6967, 14.3819, 14.3273]","[56974.218804, 74952.951057, 108175.039788, 73277.07045, 65170.353093]",378549.633192,372693.47,371118.1,0.9804,0.015713,FALSE,,70,Settled/Completed,Hourly,184268.93,SYNTHETIC_MVP_V1
a1f038ee-eb3d-560d-b6f5-06063c2c470c,Litigation,Shareholder Dispute,Multi-Jurisdictional (APAC),Magic Circle / International,HK Listed Co.,,3005,5,7,TRUE,7564.92,3833.48,198.6771,277.621,476.2981,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[47.1679, 47.5398, 48.3045, 36.3988, 19.2661]","[39.7666, 52.6795, 69.6347, 68.2082, 47.332]","[509265.855836, 561580.593476, 632362.907896, 536828.780632, 327192.780572]",2567230.918412,2702732.6,2513884.71,0.9792,-0.050135,FALSE,,551,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
a0fd39f4-8e79-5760-9e98-e11b4ca7b672,Banking & Finance,Security Package Review,Multi-Jurisdictional (APAC),Magic Circle / International,HK Listed Co.,324360689.71,3321,4,4,TRUE,9335.1,4512.72,257.6206,423.6257,681.2463,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[59.4833, 69.2188, 59.1415, 41.1454, 28.6316]","[59.0864, 90.3709, 100.4501, 90.8428, 82.8755]","[821922.932838, 1053982.987728, 1005394.991922, 794044.543956, 641272.77552]",4316618.231964,2983847.9,4044853.04,0.937,0.446662,TRUE,0.446662,272,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
eb05ea53-bcf2-5225-9c9c-b5d5e92ab264,M&A,Share Acquisition - Private,Multi-Jurisdictional (APAC),Large Local (11+ partners),SME/Local Business,136363543.5,2296,4,10,TRUE,3465.06,1397.27,820.4677,1641.3511,2461.8188,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[175.6675, 243.8786, 193.9219, 124.0007, 82.999]","[214.3307, 391.0927, 404.5631, 336.2751, 295.0895]","[908176.284739, 1391516.078645, 1237234.901551, 899536.974519, 699916.220605]",5136380.460059,4137820.84,4912634.04,0.9564,0.241325,TRUE,0.241325,512,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
13256ec4-4001-54b6-8e15-0587caaa649e,Litigation,Commercial Contract Dispute,Multi-Jurisdictional (APAC),PRC Elite Firm in HK,SME/Local Business,,1171,3,3,TRUE,5831.21,2569.23,113.1449,229.5167,342.6616,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[25.7462, 25.8714, 28.1084, 19.6781, 13.7408]","[30.8427, 40.7353, 57.576, 52.3963, 47.9664]","[229373.489023, 255519.921213, 311831.969644, 249365.27935, 203362.20424]",1249452.86347,776211.84,647120.43,0.5179,0.60968,,,326,Ongoing,Fixed Fee,,SYNTHETIC_MVP_V1
3de67b75-5403-53a6-a812-785971ce86d3,Arbitration,Construction Arbitration,HK Only,Small/Boutique (1-5 partners),Mainland Enterprise,,830,2,4,FALSE,2510.96,1493.58,45.0479,175.3435,220.3914,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[7.2804, 9.1914, 9.4186, 8.875, 6.2293, 4.0532]","[16.6881, 26.2483, 33.2478, 38.6162, 33.4702, 27.0729]","[43205.805582, 62283.173658, 73307.97698, 79961.153996, 65631.944444, 50612.965054]",375003.019714,230425.79,335360.29,0.8943,0.627435,TRUE,0.627435,290,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
b33e6361-0ae8-5874-8827-b5a59936e3f7,Regulatory/Compliance,AML Compliance Review,HK Only,PRC Elite Firm in HK,Mainland Enterprise,,158,2,4,FALSE,5525.82,3128.67,21.3733,51.7015,73.0748,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[4.7686, 5.7426, 5.3388, 3.038, 2.4853]","[6.9566, 11.0111, 13.3174, 9.8508, 10.5656]","[48115.330974, 66182.672169, 71166.997674, 47607.343596, 46789.596198]",279861.940611,268233.22,267097.19,0.9544,0.043353,FALSE,,44,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
56b43635-4049-5154-a50f-1e575d13ca45,Litigation,Professional Negligence Claim,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),Mainland Enterprise,,1796,4,8,TRUE,2917.63,1273.16,210.5123,365.9266,576.4389,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[42.5869, 50.9691, 52.6829, 39.4957, 24.7777]","[43.3303, 68.161, 91.6541, 89.3189, 73.4623]","[179419.221795, 235488.833993, 270399.543483, 228951.089915, 165821.422719]",1080080.111905,868150.76,712382.2,0.6596,0.244116,,,527,Ongoing,Hourly,459781.68,SYNTHETIC_MVP_V1
ce6ce7c1-ca3d-585f-b604-bfadc54453da,Commercial Property,Mortgage and Security Review,HK Only,Small/Boutique (1-5 partners),SOE,41079159.73,105,3,5,FALSE,2785.19,1566.55,8.3225,26.0785,34.401,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.7961, 1.9648, 2.4068, 1.2622, 0.8926]","[3.3696, 4.8448, 7.7206, 5.2635, 4.88]","[10281.126639, 13061.962752, 18798.101222, 11761.002743, 10130.824594]",64033.01795,48754.05,57681.13,0.9008,0.313389,TRUE,0.313389,26,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
b73ae06a-99c8-5aae-9873-9535aed3e354,Employment,Employment Contract Review,HK Only,Small/Boutique (1-5 partners),HK Listed Co.,,67,2,2,FALSE,2845.06,1585.95,6.6083,22.9505,29.5588,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[1.9918, 2.14, 1.4856, 0.9909]","[4.1647, 6.4245, 6.3233, 6.038]","[12271.796473, 16277.364175, 14255.058771, 12395.136054]",55199.355473,38537.39,50025.93,0.9063,0.432358,TRUE,0.432358,24,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
24aa198e-b823-5a47-9043-f85ca440d7fd,IP/Technology,Software Licensing,HK Only,Small/Boutique (1-5 partners),Financial Institution,,90,1,4,FALSE,2097.33,1198.8,9.1285,55.7543,64.8828,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.7057, 2.3328, 2.446, 1.6362, 1.0078]","[6.1245, 11.0092, 15.0175, 13.0584, 10.5447]","[10919.466381, 18090.480384, 23133.04818, 19086.061266, 14754.675534]",85983.731745,84328.42,83324.74,0.9691,0.019629,FALSE,,27,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
44316f31-4733-52c0-bbfe-dd55cf3ad577,Corporate Restructuring,Scheme of Arrangement,HK Only,Mid-tier (6-10 partners),SOE,647955082.85,1478,5,5,FALSE,2949.53,1710.0,155.5249,225.7523,381.2772,5,"[""Scoping"", ""Due Diligence"", ""Scheme Design"", ""Creditor/Stakeholder Negotiation"", ""Implementation""]","[32.5177, 44.2184, 41.0129, 21.7058, 16.0701]","[28.6939, 51.2844, 61.8809, 42.5719, 41.3212]","[144978.500681, 218119.821352, 226785.117937, 136819.857274, 118058.494053]",844761.791297,994778.86,560541.43,0.6635,-0.150804,FALSE,,278,Abandoned/Withdrawn,Hourly,,SYNTHETIC_MVP_V1
3c432ce7-6fa2-5b81-88d3-b3c29e137c23,Regulatory/Compliance,Data Privacy Review,GBA Cross-Border (HK-PRC),Magic Circle / International,SME/Local Business,,250,3,4,TRUE,9743.59,5835.39,15.8078,36.6312,52.439,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[2.7444, 4.2351, 4.5633, 2.426, 1.839]","[3.7422, 7.5901, 10.6393, 7.3526, 7.307]","[48577.504854, 85556.271648, 106547.389074, 66543.237854, 60557.65674]",367782.06017,273837.88,273837.88,0.7446,0.343065,TRUE,0.343065,80,Settled/Completed,Fixed Fee,111074.28,SYNTHETIC_MVP_V1
760bf8c1-73b1-5a2d-9bb5-574071f063d9,Commercial Property,Landlord and Tenant Dispute,Multi-Jurisdictional (APAC),Magic Circle / International,Financial Institution,18378830.24,131,2,3,TRUE,8164.23,4395.26,7.8,28.4998,36.2998,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[1.6, 1.696, 2.2645, 1.3858, 0.8537]","[3.4365, 4.7879, 8.3164, 6.6158, 5.3432]","[28167.07899, 34890.599434, 55040.639099, 40392.151042, 30454.556383]",188945.024948,237239.91,189013.82,1.0004,-0.20357,FALSE,,42,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
60457856-3dc0-5765-9650-955a3b39573d,Wills & Probate,Letters of Administration,HK Only,Small/Boutique (1-5 partners),Individual,,8,1,2,FALSE,2764.7,1405.81,0.678,4.1646,4.8426,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.161, 0.2644, 0.1586, 0.094]","[0.5895, 1.3901, 1.1824, 1.0026]","[1273.841695, 2685.203161, 2100.711164, 1669.346906]",7729.102926,9811.14,7523.73,0.9734,-0.212212,FALSE,,7,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
4d0c4320-5c90-55d3-b27c-bd7c1f5dcec4,Regulatory/Compliance,SFC Licensing Advice,HK Only,Small/Boutique (1-5 partners),SME/Local Business,,150,2,4,FALSE,2431.87,1366.08,14.9456,47.176,62.1216,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[2.9651, 4.0198, 3.5956, 2.779, 1.5861]","[5.5519, 9.8927, 11.5116, 11.5657, 8.6541]","[14795.077289, 23289.850642, 24469.7983, 22557.838186, 15679.381935]",100791.946352,115810.28,97302.99,0.9654,-0.12968,FALSE,,61,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
262e1c7d-e633-518a-8293-05d983dcee75,Banking & Finance,Security Package Review,HK Only,Large Local (11+ partners),HK Listed Co.,365053736.27,1289,2,3,FALSE,5102.36,2430.47,107.8831,278.0432,385.9263,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[22.8206, 32.9347, 23.8708, 16.3896, 11.8674]","[35.6596, 67.642, 63.7798, 56.9242, 54.0376]","[203108.504628, 332446.547632, 276812.305594, 221978.19983, 191888.512736]",1226234.07042,510258.9,1080769.92,0.8814,1.403161,TRUE,1.403161,94,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
90a6a390-a549-54fe-8670-03a7b7525a4b,Arbitration,ORFSA Fee Assessment,HK Only,Large Local (11+ partners),Mainland Enterprise,,2482,3,4,FALSE,4193.24,2432.86,258.0451,563.3654,821.4105,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[46.5727, 55.4602, 52.5046, 46.2832, 34.745, 22.4794]","[60.8289, 90.2464, 105.6092, 114.7506, 106.3744, 85.5559]","[343278.706202, 452114.785752, 477096.787216, 473248.710284, 404488.146584, 302407.04613]",2452634.182168,1272325.82,1272325.82,0.5188,0.927678,TRUE,0.927678,859,Settled/Completed,Capped Fee,,SYNTHETIC_MVP_V1
75038d8b-c47b-5331-a2a0-5a3d4989f53a,Employment,Redundancy Exercise,HK Only,Small/Boutique (1-5 partners),SME/Local Business,,41,1,2,FALSE,2409.03,1378.54,3.7477,23.0216,26.7693,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[0.9046, 1.2065, 1.1032, 0.5334]","[3.2354, 6.1954, 8.0322, 5.5586]","[6639.336854, 11447.101411, 13730.350884, 8947.729046]",40764.518195,52640.37,52640.37,1.2913,-0.225604,FALSE,,15,Settled/Completed,Fixed Fee,,SYNTHETIC_MVP_V1
55204992-1612-5578-aca4-899787e569bb,Banking & Finance,Security Package Review,Multi-Jurisdictional (APAC),PRC Elite Firm in HK,Mainland Enterprise,63035118.35,2144,4,6,TRUE,5461.04,2669.45,218.9064,385.973,604.8794,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[53.8045, 64.1562, 52.1821, 30.3882, 18.3754]","[59.5996, 93.4064, 98.8356, 74.8183, 59.3131]","[452926.6789, 599703.288928, 548805.227804, 365674.886663, 258682.149211]",2225792.231506,2182156.79,2153207.96,0.9674,0.019996,FALSE,,258,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
c05de1e5-4a9c-51f0-a3d0-398854cb25e1,Employment,Redundancy Exercise,HK Only,Small/Boutique (1-5 partners),Financial Institution,,48,1,7,FALSE,2395.01,1352.66,5.5004,33.7286,39.229,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[1.5977, 1.6365, 1.4545, 0.8117]","[5.8111, 8.5455, 10.7687, 8.6033]","[11686.950003, 15478.589895, 18049.931787, 13581.369395]",58796.84108,58289.23,56767.59,0.9655,0.008708,FALSE,,19,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
0ca3e8cd-661b-5e3b-86cc-7f927271405e,M&A,Joint Venture Formation,HK Only,Mid-tier (6-10 partners),SOE,7956447.72,245,1,2,FALSE,3721.93,2199.37,27.9707,99.0769,127.0476,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[5.6183, 9.534, 5.67, 3.8786, 3.2698]","[12.1026, 26.994, 20.8846, 18.5708, 20.5249]","[47529.014681, 94854.6744, 67036.305802, 55279.938094, 57311.816027]",322011.749004,204677.08,298193.1,0.926,0.573267,TRUE,0.573267,70,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
887290bd-66eb-5953-9524-562840edb92b,Litigation,Shareholder Dispute,GBA Cross-Border (HK-PRC),Small/Boutique (1-5 partners),Mainland Enterprise,,1263,3,7,TRUE,3201.87,1443.1,93.896,226.4407,320.3367,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[19.7207, 24.4855, 20.5398, 17.4958, 11.6542]","[27.9322, 45.5831, 49.7446, 55.0798, 48.101]","[103452.075529, 144180.359495, 137552.201686, 135504.936526, 106729.786454]",627419.35969,462971.51,462971.51,0.7379,0.355201,TRUE,0.355201,276,Settled/Completed,Fixed Fee,345874.55,SYNTHETIC_MVP_V1
66241a24-b471-5568-8242-e6700df0cf8f,Banking & Finance,Syndicated Loan,HK Only,Magic Circle / International,Mainland Enterprise,1168170052.35,2666,5,8,FALSE,12355.43,5817.73,407.9665,494.0979,902.0644,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[103.6393, 94.5663, 108.861, 53.3006, 47.5993]","[76.2879, 91.4914, 137.0154, 87.2047, 102.0985]","[1724330.520866, 1700679.562531, 2142143.068272, 1165885.231589, 1182091.325604]",7915129.708862,11217276.23,7523103.16,0.9505,-0.29438,FALSE,,354,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
5ec63b5c-97ca-5720-906b-64d5e5edcd3e,Employment,Redundancy Exercise,HK Only,Mid-tier (6-10 partners),SME/Local Business,,108,3,5,FALSE,3941.8,1934.4,12.4967,39.2476,51.7443,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[3.2743, 4.5671, 2.8384, 1.8169]","[6.1476, 12.3115, 10.8484, 9.9401]","[24798.55318, 41817.96038, 32173.55008, 26389.98586]",125180.0495,62072.7,113326.46,0.9053,1.016668,TRUE,1.016668,83,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
1de143f8-ff72-5c86-9961-6c821fc4af8d,Litigation,Professional Negligence Claim,HK Only,Small/Boutique (1-5 partners),Mainland Enterprise,,1077,4,5,FALSE,3595.4,1562.76,54.2011,130.2412,184.4423,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[10.6181, 13.2521, 14.4272, 10.3976, 5.5061]","[15.0545, 24.6954, 34.9758, 32.7665, 22.749]","[61702.88716, 86239.583644, 106530.336088, 88589.70658, 55347.85918]",398410.372652,359875.12,355546.48,0.8924,0.10708,TRUE,0.10708,257,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
2c3940ad-9813-5728-b56b-536df8063dd1,Employment,Redundancy Exercise,HK Only,Mid-tier (6-10 partners),Mainland Enterprise,,39,2,3,FALSE,3257.04,1649.89,6.4352,26.8311,33.2663,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[2.0087, 2.028, 1.561, 0.8375]","[5.1142, 7.4131, 8.0901, 6.2137]","[14980.283686, 18836.076679, 18432.014529, 12979.692493]",65228.067387,46784.2,57897.79,0.8876,0.394233,TRUE,0.394233,37,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
80c1871d-419d-5a72-b71d-2594c3bbca35,Employment,Employment Contract Review,HK Only,Mid-tier (6-10 partners),Individual,,83,2,2,FALSE,3483.13,1605.1,13.5209,47.964,61.4849,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[3.1169, 4.4573, 4.2401, 1.7066]","[6.466, 13.2758, 17.9055, 10.3167]","[21235.144497, 36834.341929, 43508.937563, 22503.644828]",124082.068817,87118.18,110575.54,0.8911,0.424296,TRUE,0.424296,33,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
030d36f0-fd55-5254-b0c6-e3becde06753,Employment,Redundancy Exercise,HK Only,Mid-tier (6-10 partners),SME/Local Business,,12,1,2,FALSE,3818.05,2201.88,1.9332,11.8757,13.8089,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[0.5733, 0.6309, 0.4287, 0.3003]","[2.1097, 3.3336, 3.2116, 3.2208]","[6834.194301, 9748.994913, 8708.355843, 8238.375519]",33529.920576,26058.05,23190.55,0.6916,0.286739,,,21,Ongoing,Hourly,,SYNTHETIC_MVP_V1
e638c698-cdb5-5e60-a6a1-9398d97cdbc7,Litigation,Shareholder Dispute,HK Only,Mid-tier (6-10 partners),HK Listed Co.,,706,4,9,FALSE,3712.14,2123.29,91.5144,177.252,268.7664,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[20.4188, 23.0256, 20.6206, 15.8202, 11.6292]","[23.3513, 34.6103, 40.3228, 40.2135, 38.7541]","[125379.026009, 158961.954671, 162163.552096, 144111.719643, 125455.411477]",716071.663896,642477.67,509921.57,0.7121,0.114547,,,395,Ongoing,Hourly,,SYNTHETIC_MVP_V1
309ab704-cc81-5dd2-915a-967647ff9949,Banking & Finance,Bilateral Facility Agreement,HK Only,Mid-tier (6-10 partners),HK Listed Co.,158929316.34,1033,3,5,FALSE,3872.01,2115.61,72.4793,164.9581,237.4374,5,"[""Term Sheet Review"", ""Due Diligence"", ""Facility Drafting"", ""Security Documentation"", ""Closing""]","[18.2376, 21.0403, 15.9797, 9.4232, 7.7985]","[25.7385, 39.0283, 38.5611, 29.5592, 32.071]","[125068.797561, 164036.913766, 143453.806968, 99022.463744, 98045.598295]",629627.580334,421218.4,583041.01,0.926,0.494777,TRUE,0.494777,89,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
c5bf5590-b147-5391-99ba-804c7b6cb0e4,Litigation,Debt Recovery,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,Mainland Enterprise,,870,3,7,TRUE,5885.5,2633.97,82.8439,186.6464,269.4903,5,"[""Case Assessment"", ""Pleadings"", ""Discovery"", ""Interlocutory Applications"", ""Settlement/Trial""]","[17.1419, 19.9806, 20.7786, 15.7284, 9.2144]","[22.7328, 34.827, 47.1171, 46.3615, 35.608]","[160766.165666, 209329.09449, 246397.478187, 214684.298355, 148021.75496]",979198.791658,883530.5,918483.75,0.938,0.10828,TRUE,0.10828,381,Settled/Completed,Hourly,436574.72,SYNTHETIC_MVP_V1
8641d9a6-7e64-5f4f-a590-aecb67cc528e,Wills & Probate,Complex Estate Planning,HK Only,Small/Boutique (1-5 partners),Individual,,16,2,3,FALSE,2651.07,1216.14,1.525,9.0986,10.6236,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.3973, 0.511, 0.362, 0.2547]","[1.3849, 2.5577, 2.5691, 2.5869]","[2737.502397, 4465.218048, 4084.072614, 3821.260095]",15108.053154,14822.38,14927.87,0.9881,0.019273,FALSE,,22,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
83cd2529-3be4-517b-aea3-d8649629d537,M&A,Minority Investment,HK Only,Mid-tier (6-10 partners),Financial Institution,127217036.76,2629,2,5,FALSE,3920.92,1887.73,193.7483,601.4302,795.1785,5,"[""Scoping"", ""Due Diligence"", ""Drafting"", ""Negotiation"", ""Closing""]","[45.8339, 59.6638, 46.0341, 24.7072, 17.5093]","[89.2377, 152.6811, 153.2525, 106.921, 99.3379]","[348167.738609, 522157.679599, 469795.365197, 298712.933954, 256175.698523]",1895009.415882,1237782.83,1673377.66,0.883,0.530971,TRUE,0.530971,188,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
434e8c28-0ee9-5bb6-8533-36b97f59a48c,Regulatory/Compliance,Listing Rules Advice,GBA Cross-Border (HK-PRC),PRC Elite Firm in HK,Mainland Enterprise,,392,3,6,TRUE,7077.97,3443.65,24.5698,53.0988,77.6686,5,"[""Scoping"", ""Document Review"", ""Regulatory Analysis"", ""Remediation Advice"", ""Submission/Follow-up""]","[4.5838, 6.3113, 7.1824, 4.1544, 2.3379]","[5.9066, 10.6893, 15.8253, 11.8988, 8.7788]","[52784.261976, 81481.400006, 105333.606073, 70380.021188, 46778.700683]",356757.989926,496316.44,425382.45,1.1924,-0.281188,,,93,Ongoing,Fixed Fee,189357.9,SYNTHETIC_MVP_V1
11d46a54-54ed-54aa-a5a5-d0d39ab78702,Commercial Property,Tenancy Agreement - Commercial,HK Only,Large Local (11+ partners),Mainland Enterprise,11888238.46,602,5,6,FALSE,4254.89,1778.32,51.8937,100.2467,152.1404,5,"[""Instructions"", ""Title Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[11.3, 12.3694, 12.3147, 10.2642, 5.6454]","[12.8902, 18.5457, 24.0201, 26.0246, 18.7661]","[71003.157464, 85610.62559, 95113.118115, 89953.10861, 57392.686958]",399072.696737,302716.5,386048.65,0.9674,0.318305,TRUE,0.318305,83,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
4f9ea0f2-4e70-5e60-a944-8e4a92208dba,Arbitration,ORFSA Fee Assessment,HK Only,PRC Elite Firm in HK,SME/Local Business,,3127,3,7,FALSE,5618.06,3074.78,171.5698,324.6584,496.2282,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[31.4637, 33.5322, 34.2782, 34.6147, 19.6284, 18.0526]","[35.1814, 46.7127, 59.0264, 73.4712, 51.4462, 58.8205]","[284940.019514, 332017.187238, 374070.178484, 420375.237818, 268459.27574, 282280.686946]",1962142.58574,1836054.51,1974383.92,1.0062,0.068673,TRUE,0.068673,675,Settled/Completed,Retainer,,SYNTHETIC_MVP_V1
ee3974af-6d8b-5f24-9ea9-2b688a4cd77c,IP/Technology,IP Ownership Dispute,Multi-Jurisdictional (APAC),Magic Circle / International,SOE,,256,3,5,TRUE,9186.2,5305.32,17.5389,42.4226,59.9615,5,"[""Scoping"", ""IP/Tech Review"", ""Drafting"", ""Negotiation"", ""Completion""]","[3.5678, 4.8192, 4.4528, 2.898, 1.8011]","[5.1825, 9.2007, 11.0594, 9.3563, 7.6237]","[60269.34526, 93082.792764, 99577.967368, 76259.773116, 56991.432904]",386181.311412,337036.4,365932.12,0.9476,0.145815,TRUE,0.145815,48,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
d5dc8a36-f13e-5f6e-8ee6-6d7a05fbf3c7,Employment,Employment Contract Review,HK Only,Large Local (11+ partners),Individual,,115,5,6,FALSE,4686.43,1974.12,35.6342,57.2614,92.8956,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[9.6858, 12.8116, 8.0269, 5.1099]","[9.3512, 17.7588, 15.7755, 14.3759]","[63852.214638, 95098.668844, 68760.235027, 52326.940365]",280038.058874,302841.31,279314.29,0.9974,-0.075298,FALSE,,110,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
bb368038-cbd2-5696-b689-4c3a64aa75de,Employment,Unfair Dismissal Claim,GBA Cross-Border (HK-PRC),Mid-tier (6-10 partners),Mainland Enterprise,,63,1,3,TRUE,2850.27,1650.12,5.6966,28.967,34.6636,4,"[""Initial Advice"", ""Document Review"", ""Negotiation"", ""Settlement/Tribunal""]","[1.3049, 1.8855, 1.6205, 0.8857]","[3.8211, 7.9274, 9.66, 7.5585]","[10024.590855, 18455.345373, 20559.021735, 14996.916159]",64035.874122,49042.8,49042.8,0.7659,0.305714,TRUE,0.305714,27,Settled/Completed,Fixed Fee,20620.81,SYNTHETIC_MVP_V1
1e531958-deed-590c-b97b-78bccc3b2073,Arbitration,Construction Arbitration,GBA Cross-Border (HK-PRC),Large Local (11+ partners),SOE,,6013,5,7,TRUE,4455.23,2457.32,342.4062,545.3305,887.7367,6,"[""Case Assessment"", ""Pleadings"", ""Evidence"", ""Hearing Preparation"", ""Hearing/Settlement"", ""Award/Enforcement""]","[52.9251, 64.3744, 81.0542, 68.516, 45.4886, 30.0479]","[49.5736, 75.1228, 116.9203, 121.8242, 99.8752, 82.0144]","[357611.692025, 471403.517008, 648425.695062, 604615.581824, 448087.501842, 335405.930925]",2865549.918686,2152233.66,2013509.49,0.7027,0.331431,,,1559,Ongoing,Hourly,1008512.49,SYNTHETIC_MVP_V1
46d532af-f808-51fe-8604-e1ef3d0c82d5,Wills & Probate,Simple Will,HK Only,Small/Boutique (1-5 partners),Individual,,8,1,2,FALSE,2651.13,1402.3,0.7188,4.4085,5.1273,4,"[""Client Intake"", ""Asset Review"", ""Drafting/Application"", ""Execution/Filing""]","[0.1871, 0.2324, 0.178, 0.1213]","[0.6669, 1.1897, 1.292, 1.2599]","[1431.220293, 2284.438922, 2283.67274, 2088.339839]",8087.671794,8165.76,7998.44,0.989,-0.009563,FALSE,,12,Settled/Completed,Hourly,,SYNTHETIC_MVP_V1
